node,FEEDER_REGA,FEEDER_REGB,FEEDER_REGC,VREG2_A,VREG2_B,VREG2_C,VREG3_A,VREG3_B,VREG3_C,VREG4_A,VREG4_B,VREG4_C
l2879068.2,0.0,11.901317569048931,0.0,0.0,4.867515162465934,0.0,0.0,7.373756962439954,0.0,0.0,0.0,0.0
l3066819.1,12.612865766176975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.094495419652265,0.0,0.0
l3104853.3,0.0,0.0,2.363402851946323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3234149.1,1.8168155007970257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3234149.2,0.0,1.7986486229043637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3234149.3,0.0,0.0,1.802056831594951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2673346.3,0.0,0.0,11.75491892218682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.257595236088938
l3254210.3,0.0,0.0,9.012057135978536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.514733449880657
l2955005.2,0.0,3.560896392728015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2936268.3,0.0,0.0,0.867237530327164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2688692.2,0.0,4.9363568351035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2804247.2,0.0,18.39027913090482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88175579661861,0.0
l3178971.1,12.638181668412464,0.0,0.0,5.693579053760028,0.0,0.0,8.172627593753827,0.0,0.0,0.0,0.0,0.0
l3728040.1,9.64228014395212,0.0,0.0,2.697677529299688,0.0,0.0,5.176726069293489,0.0,0.0,0.0,0.0,0.0
l3728041.1,9.696990315489916,0.0,0.0,2.752387700837485,0.0,0.0,5.231436240831286,0.0,0.0,0.0,0.0,0.0
l2766738.3,0.0,0.0,6.07161632270879,0.0,0.0,0.0,0.0,0.0,1.6251162307512756,0.0,0.0,0.0
l3104128.1,5.749814914997683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2673315.1,5.97331264903448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3047289.1,5.615885199801025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3047289.2,0.0,5.606988573786532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3047289.3,0.0,0.0,5.594293911767853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2785516.2,0.0,8.856714214963596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.348190880677389,0.0
l3048963.2,0.0,3.50790972582514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2785525.3,0.0,0.0,8.034054157953468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5367304718555883
l3198356.3,0.0,0.0,5.762553150551072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3197641.1,9.625554358811598,0.0,0.0,2.6809517441591657,0.0,0.0,5.160000284152965,0.0,0.0,0.0,0.0,0.0
l2973161.1,9.812822163433648,0.0,0.0,2.8682195487812145,0.0,0.0,5.347268088775014,0.0,0.0,0.0,0.0,0.0
l3085402.1,15.49564576377003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.977275417245322,0.0,0.0
l2991909.1,10.26744397140256,0.0,0.0,3.322841356750128,0.0,0.0,5.801889896743927,0.0,0.0,0.0,0.0,0.0
l3082981.3,0.0,0.0,7.515932169513018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3235275.2,0.0,13.669604116434291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.161080782148086,0.0
l2915534.1,13.103785092942044,0.0,0.0,6.159182478289608,0.0,0.0,8.638231018283408,0.0,0.0,0.0,0.0,0.0
l2710519.1,12.409569863754603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.891199517229893,0.0,0.0
l3141403.1,10.116835255528583,0.0,0.0,3.17223264087615,0.0,0.0,5.651281180869949,0.0,0.0,0.0,0.0,0.0
l3197633.1,12.19170698004424,0.0,0.0,5.247104365391805,0.0,0.0,7.726152905385605,0.0,0.0,0.0,0.0,0.0
l2710537.2,0.0,17.59346463323224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.084941298946031,0.0
l2897789.2,0.0,9.702468861608292,0.0,0.0,0.0,0.0,0.0,5.174908254999314,0.0,0.0,0.0,0.0
l3160878.3,0.0,0.0,4.243435127079465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2917336.3,0.0,0.0,4.616643019635889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3214112.2,0.0,15.003887320008689,0.0,0.0,7.97008491342569,0.0,0.0,10.476326713399708,0.0,0.0,0.0,0.0
l3160104.2,0.0,15.152466250116932,0.0,0.0,8.118663843533934,0.0,0.0,10.624905643507953,0.0,0.0,0.0,0.0
l2973144.3,0.0,0.0,9.142545168786745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.645221482688863
l2748152.2,0.0,12.564880754440347,0.0,0.0,5.531078347857346,0.0,0.0,8.037320147831366,0.0,0.0,0.0,0.0
l2955055.2,0.0,3.980260567048645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2991907.1,8.147709538317223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6293391917925142,0.0,0.0
l3104830.3,0.0,0.0,4.12472102471251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3197626.3,0.0,0.0,6.792194625679598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3160102.2,0.0,10.808472534092507,0.0,0.0,3.774670127509508,0.0,0.0,6.280911927483527,0.0,0.0,0.0,0.0
l3160793.3,0.0,0.0,3.612750713246815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3177881.3,0.0,0.0,11.452877971313812,0.0,0.0,4.532574351441356,0.0,0.0,7.006377879356297,0.0,0.0,0.0
l3048221.1,12.450969828136875,0.0,0.0,5.506367213484444,0.0,0.0,7.985415753478244,0.0,0.0,0.0,0.0,0.0
l2748128.3,0.0,0.0,7.162210544758182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2913406.2,0.0,14.64747665410797,0.0,0.0,7.613674247524973,0.0,0.0,10.11991604749899,0.0,0.0,0.0,0.0
l2991922.1,10.535564146838412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.017193800313701,0.0,0.0
l3104145.2,0.0,8.038519440335763,0.0,0.0,0.0,0.0,0.0,3.5109588337267827,0.0,0.0,0.0,0.0
l3649298.1,8.707833230297297,0.0,0.0,1.763230615644865,0.0,0.0,4.242279155638664,0.0,0.0,0.0,0.0,0.0
l3048211.1,11.148214966886476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.629844620361766,0.0,0.0
l2766725.3,0.0,0.0,9.33555382986629,0.0,0.0,2.4152502099938338,0.0,0.0,4.889053737908776,0.0,0.0,0.0
l2673311.1,10.582151710538778,0.0,0.0,3.6375490958863455,0.0,0.0,6.116597635880144,0.0,0.0,0.0,0.0,0.0
l2785537.1,7.200069911512635,0.0,0.0,0.0,0.0,0.0,2.7345158368540026,0.0,0.0,0.0,0.0,0.0
l3066817.1,12.93532271096881,0.0,0.0,5.990720096316375,0.0,0.0,8.469768636310175,0.0,0.0,0.0,0.0,0.0
l2673319.3,0.0,0.0,13.080487830734343,0.0,0.0,6.160184210861888,0.0,0.0,8.633987738776831,0.0,0.0,0.0
l3104121.1,9.652727144952433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.134356798427726,0.0,0.0
l3104113.1,9.70000910538286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.181638758858154,0.0,0.0
l3104856.1,1.925206204873937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2785518.3,0.0,0.0,9.645745203257578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1484215171596976
l2745806.3,0.0,0.0,11.46548963210979,0.0,0.0,4.545186012237336,0.0,0.0,7.018989540152278,0.0,0.0,0.0
l3157710.2,0.0,12.30796725547713,0.0,0.0,5.274164848894133,0.0,0.0,7.780406648868151,0.0,0.0,0.0,0.0
l2916605.3,0.0,0.0,4.913446663692997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2804245.2,0.0,13.361756538669011,0.0,0.0,6.327954132086012,0.0,0.0,8.83419593206003,0.0,0.0,0.0,0.0
l3254915.2,0.0,3.78382332501321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3727708.1,9.128939988257736,0.0,0.0,2.184337373605304,0.0,0.0,4.663385913599104,0.0,0.0,0.0,0.0,0.0
l3160105.3,0.0,0.0,8.798613926571733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.301290240473852
l3235251.3,0.0,0.0,8.918996741987922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.421673055890041
l3251807.1,17.43593215934657,0.0,0.0,10.49132954469414,0.0,0.0,12.97037808468794,0.0,0.0,0.0,0.0,0.0
l2992657.1,3.3125020299823267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3197653.2,0.0,10.01426812569296,0.0,0.0,0.0,0.0,0.0,5.486707519083979,0.0,0.0,0.0,0.0
l2991929.2,0.0,8.748512624446002,0.0,0.0,0.0,0.0,0.0,4.220952017837024,0.0,0.0,0.0,0.0
l2895449.3,0.0,0.0,9.60867430825731,0.0,0.0,2.688370688384855,0.0,0.0,5.162174216299796,0.0,0.0,0.0
l3086074.3,0.0,0.0,2.6660744595718984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3143999.1,12.15977755097474,0.0,0.0,5.215174936322308,0.0,0.0,7.6942234763161075,0.0,0.0,0.0,0.0,0.0
l3160115.2,0.0,7.377139326522249,0.0,0.0,0.0,0.0,0.0,2.8495787199132696,0.0,0.0,0.0,0.0
l2935567.2,0.0,7.5312932839983855,0.0,0.0,0.0,0.0,0.0,3.0037326773894057,0.0,0.0,0.0,0.0
l3253570.3,0.0,0.0,3.588722410996331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3122814.3,0.0,0.0,10.503273054203431,0.0,0.0,3.5829694343309773,0.0,0.0,6.056772962245919,0.0,0.0,0.0
l2935556.2,0.0,12.913533202821863,0.0,0.0,5.879730796238862,0.0,0.0,8.38597259621288,0.0,0.0,0.0,0.0
l2692661.1,1.975193283204004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2879079.2,0.0,15.334074142834334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.825550808548128,0.0
l3216361.2,0.0,12.91764153114232,0.0,0.0,5.883839124559317,0.0,0.0,8.390080924533336,0.0,0.0,0.0,0.0
l3048209.2,0.0,16.07856478078805,0.0,0.0,9.044762374205051,0.0,0.0,11.551004174179068,0.0,0.0,0.0,0.0
l2896685.1,5.436673528275177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2896685.2,0.0,5.403223293320157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2896685.3,0.0,0.0,5.337474558761215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2748135.1,14.058642740805062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.540272394280352,0.0,0.0
l2767409.2,0.0,4.365081944606984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3091052.1,16.768281520493094,0.0,0.0,9.82367890584066,0.0,0.0,12.302727445834456,0.0,0.0,0.0,0.0,0.0
l3215340.1,15.026674961845732,0.0,0.0,8.0820723471933,0.0,0.0,10.561120887187098,0.0,0.0,0.0,0.0,0.0
l3142050.3,0.0,0.0,5.8883943807926125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2989432.2,0.0,13.177934534702471,0.0,0.0,6.144132128119471,0.0,0.0,8.650373928093492,0.0,0.0,0.0,0.0
l3066830.2,0.0,13.335049101029036,0.0,0.0,6.3012466944460375,0.0,0.0,8.807488494420058,0.0,0.0,0.0,0.0
l2991916.2,0.0,15.76796495605858,0.0,0.0,8.734162549475581,0.0,0.0,11.240404349449598,0.0,0.0,0.0,0.0
l3235243.3,0.0,0.0,12.908013926098288,0.0,0.0,5.987710306225832,0.0,0.0,8.461513834140774,0.0,0.0,0.0
l3727712.1,9.267841058573833,0.0,0.0,2.3232384439213964,0.0,0.0,4.802286983915197,0.0,0.0,0.0,0.0,0.0
l3236011.2,0.0,3.929166050260863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3198358.2,0.0,4.147119905206394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2860486.3,0.0,0.0,9.424864983035492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9275412969376124
l2916608.3,0.0,0.0,12.937590739708014,0.0,0.0,6.017287119835557,0.0,0.0,8.491090647750498,0.0,0.0,0.0
l2673300.2,0.0,17.449603506550606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9410801722644,0.0
l3030126.3,0.0,0.0,3.3924436763019843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3254870.3,0.0,0.0,3.484470285932405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2915542.1,5.165653565092715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2915542.2,0.0,5.132508197079416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2915542.3,0.0,0.0,5.067541668073195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3085401.1,7.437638770298853,0.0,0.0,0.49303615564642,0.0,0.0,2.972084695640219,0.0,0.0,0.0,0.0,0.0
l3010557.1,5.341757949159545,0.0,0.0,0.0,0.0,0.0,0.8762038745009106,0.0,0.0,0.0,0.0,0.0
l3254213.2,0.0,13.77474331830209,0.0,0.0,6.740940911719087,0.0,0.0,9.247182711693108,0.0,0.0,0.0,0.0
l2690941.2,0.0,15.71888591625613,0.0,0.0,8.685083509673133,0.0,0.0,11.191325309647151,0.0,0.0,0.0,0.0
l2748839.2,0.0,3.731023547994463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2876812.1,16.311404472504528,0.0,0.0,9.366801857852096,0.0,0.0,11.845850397845894,0.0,0.0,0.0,0.0,0.0
l3178972.3,0.0,0.0,9.184932460662717,0.0,0.0,2.264628840790259,0.0,0.0,4.738432368705201,0.0,0.0,0.0
l3448661.2,0.0,15.039327918257763,0.0,0.0,8.005525511674767,0.0,0.0,10.511767311648786,0.0,0.0,0.0,0.0
l2766715.2,0.0,12.935196208071224,0.0,0.0,5.901393801488222,0.0,0.0,8.40763560146224,0.0,0.0,0.0,0.0
l2972930.1,8.305615711916019,0.0,0.0,1.3610130972635863,0.0,0.0,3.840061637257385,0.0,0.0,0.0,0.0,0.0
l2879067.1,12.69536256767175,0.0,0.0,5.750759953019316,0.0,0.0,8.229808493013115,0.0,0.0,0.0,0.0,0.0
l3235252.2,0.0,12.705547154335202,0.0,0.0,5.671744747752204,0.0,0.0,8.17798654772622,0.0,0.0,0.0,0.0
l2785517.3,0.0,0.0,10.06383864183728,0.0,0.0,3.143535021964823,0.0,0.0,5.617338549879765,0.0,0.0,0.0
l3082993.1,18.39035525662848,0.0,0.0,11.44575264197605,0.0,0.0,13.924801181969848,0.0,0.0,0.0,0.0,0.0
l3122821.2,0.0,9.232710460555955,0.0,0.0,2.198908053972957,0.0,0.0,4.705149853946976,0.0,0.0,0.0,0.0
l2730108.3,0.0,0.0,1.3592623895314513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2804260.2,0.0,16.582180195589217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.07365686130301,0.0
l3085395.1,8.90358408910246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.385213742577749,0.0,0.0
l3141401.1,7.154864952716004,0.0,0.0,0.2102623380635715,0.0,0.0,2.6893108780573707,0.0,0.0,0.0,0.0,0.0
l3104120.2,0.0,9.122955896165784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6144325618795783,0.0
l2763811.3,0.0,0.0,12.652985305941186,0.0,0.0,5.732681686068728,0.0,0.0,8.20648521398367,0.0,0.0,0.0
l3235256.1,9.590438288492484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0720679419677746,0.0,0.0
l3254230.1,6.954546038294528,0.0,0.0,0.0,0.0,0.0,2.488991963635895,0.0,0.0,0.0,0.0,0.0
l2814529.1,11.900116006541126,0.0,0.0,4.955513391888694,0.0,0.0,7.434561931882493,0.0,0.0,0.0,0.0,0.0
l2814529.2,0.0,11.97297724144232,0.0,0.0,4.939174834859322,0.0,0.0,7.44541663483334,0.0,0.0,0.0,0.0
l2814529.3,0.0,0.0,11.894236568215836,0.0,0.0,4.973932948343379,0.0,0.0,7.447736476258322,0.0,0.0,0.0
l2860484.2,0.0,11.902917469770646,0.0,0.0,4.869115063187646,0.0,0.0,7.375356863161666,0.0,0.0,0.0,0.0
l3150961.3,0.0,0.0,4.213638608765172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2711225.3,0.0,0.0,2.384080609335491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3030200.3,0.0,0.0,2.573786761993982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2879054.1,6.6373765657837245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2689691.1,12.941543837214818,0.0,0.0,5.996941222562384,0.0,0.0,8.475989762556184,0.0,0.0,0.0,0.0,0.0
l2820535.2,0.0,6.322429337801808,0.0,0.0,0.0,0.0,0.0,1.7948687311928273,0.0,0.0,0.0,0.0
l2727795.3,0.0,0.0,7.705899627864778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2085759417668969
l3086098.1,1.5072139883343418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2822867.2,0.0,12.683900887284151,0.0,0.0,5.650098480701154,0.0,0.0,8.156340280675172,0.0,0.0,0.0,0.0
l3104859.2,0.0,4.350928697378548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3101194.3,0.0,0.0,13.134630882685167,0.0,0.0,6.214327262812713,0.0,0.0,8.688130790727653,0.0,0.0,0.0
l2862616.3,0.0,0.0,13.380526897422447,0.0,0.0,6.460223277549992,0.0,0.0,8.934026805464931,0.0,0.0,0.0
l3066813.2,0.0,12.809575104253335,0.0,0.0,5.775772697670337,0.0,0.0,8.282014497644354,0.0,0.0,0.0,0.0
l2991910.2,0.0,12.9747831429017,0.0,0.0,5.940980736318702,0.0,0.0,8.447222536292719,0.0,0.0,0.0,0.0
l2785531.1,9.685593303237107,0.0,0.0,2.740990688584673,0.0,0.0,5.2200392285784725,0.0,0.0,0.0,0.0,0.0
l3179646.2,0.0,4.387434584741982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3066818.2,0.0,9.89284804982551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.384324715539303,0.0
l2954345.3,0.0,0.0,9.779823897133324,0.0,0.0,2.8595202772608683,0.0,0.0,5.33332380517581,0.0,0.0,0.0
l2804255.2,0.0,10.234314779295913,0.0,0.0,3.200512372712914,0.0,0.0,5.706754172686933,0.0,0.0,0.0,0.0
l2842390.3,0.0,0.0,6.394736644856239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3160871.3,0.0,0.0,1.8905859086670689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2691953.1,11.34921557427372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.830845227749011,0.0,0.0
l2767408.3,0.0,0.0,2.405689702549417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3728037.1,9.287607608562178,0.0,0.0,2.3430049939097453,0.0,0.0,4.822053533903546,0.0,0.0,0.0,0.0,0.0
l3108449.1,4.731647095811772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3160109.2,0.0,8.483211382447065,0.0,0.0,1.4494089758640658,0.0,0.0,3.955650775838084,0.0,0.0,0.0,0.0
l2729412.1,13.92645581178736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4080854652626495,0.0,0.0
l3160107.1,5.878554979877528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2897766.3,0.0,0.0,6.475317712873023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2952014.1,11.186577794622108,0.0,0.0,4.24197517996967,0.0,0.0,6.72102371996347,0.0,0.0,0.0,0.0,0.0
l2748125.3,0.0,0.0,10.737371599920433,0.0,0.0,3.8170679800479776,0.0,0.0,6.29087150796292,0.0,0.0,0.0
l2673303.3,0.0,0.0,10.840818776980855,0.0,0.0,3.920515157108402,0.0,0.0,6.394318685023344,0.0,0.0,0.0
l2879753.2,0.0,4.001407485017743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2914324.1,10.663402455744134,0.0,0.0,3.718799841091698,0.0,0.0,6.197848381085498,0.0,0.0,0.0,0.0,0.0
l2691942.2,0.0,12.0466293672949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5381060330086935,0.0
l3189188.3,0.0,0.0,11.5697410627883,0.0,0.0,4.649437442915845,0.0,0.0,7.123240970830787,0.0,0.0,0.0
l3254228.2,0.0,9.5037716553659,0.0,0.0,0.0,0.0,0.0,4.97621104875692,0.0,0.0,0.0,0.0
l3217053.3,0.0,0.0,2.4926617421661734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3178997.3,0.0,0.0,13.516635038210822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.019311352112939
l2764412.1,15.213513744388065,0.0,0.0,8.268911129735633,0.0,0.0,10.74795966972943,0.0,0.0,0.0,0.0,0.0
l2785513.1,12.660150985501367,0.0,0.0,5.715548370848935,0.0,0.0,8.194596910842735,0.0,0.0,0.0,0.0,0.0
l3217056.1,1.0737131345584263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2691947.1,15.974580420824696,0.0,0.0,9.029977806172264,0.0,0.0,11.509026346166062,0.0,0.0,0.0,0.0,0.0
l3216344.2,0.0,11.660699843576626,0.0,0.0,4.626897436993628,0.0,0.0,7.133139236967647,0.0,0.0,0.0,0.0
l2729207.3,0.0,0.0,8.883757032956394,0.0,0.0,1.9634534130839372,0.0,0.0,4.437256940998879,0.0,0.0,0.0
l3010580.2,0.0,14.240454136950168,0.0,0.0,7.206651730367167,0.0,0.0,9.712893530341184,0.0,0.0,0.0,0.0
l3141394.2,0.0,4.796057350538987,0.0,0.0,0.0,0.0,0.0,0.2684967439300073,0.0,0.0,0.0,0.0
l3104154.3,0.0,0.0,9.38669341746964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3104155.3,0.0,0.0,9.464216260429014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3104130.2,0.0,15.349593203459667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.841069869173461,0.0
l2841625.3,0.0,0.0,9.472291641306088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.974967955208209
l3010566.3,0.0,0.0,9.639327959244902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.142004273147023
l2935568.2,0.0,13.41701594582259,0.0,0.0,6.3832135392395895,0.0,0.0,8.88945533921361,0.0,0.0,0.0,0.0
l2897777.3,0.0,0.0,7.76767680635525,0.0,0.0,0.8473731864827941,0.0,0.0,3.321176714397736,0.0,0.0,0.0
l2860488.2,0.0,16.913674465372623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.405151131086416,0.0
l3122811.1,11.135556257759823,0.0,0.0,4.190953643107393,0.0,0.0,6.670002183101191,0.0,0.0,0.0,0.0,0.0
l2897774.2,0.0,12.601671122194489,0.0,0.0,5.567868715611489,0.0,0.0,8.074110515585508,0.0,0.0,0.0,0.0
l3254211.2,0.0,11.48379006999038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.975266735704175,0.0
l2691938.2,0.0,13.728720198853232,0.0,0.0,6.694917792270232,0.0,0.0,9.201159592244249,0.0,0.0,0.0,0.0
l2804256.2,0.0,12.078878770977314,0.0,0.0,5.045076364394312,0.0,0.0,7.551318164368331,0.0,0.0,0.0,0.0
l2822863.3,0.0,0.0,8.510922903858445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2748158.1,11.640502531032048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.122132184507337,0.0,0.0
l3254234.2,0.0,12.322683304199392,0.0,0.0,5.288880897616391,0.0,0.0,7.7951226975904095,0.0,0.0,0.0,0.0
l2766724.3,0.0,0.0,9.496276909926896,0.0,0.0,2.5759732900544403,0.0,0.0,5.049776817969383,0.0,0.0,0.0
l3011229.1,5.281927029720364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3197639.1,13.0699622820659,0.0,0.0,6.125359667413466,0.0,0.0,8.604408207407266,0.0,0.0,0.0,0.0,0.0
l3085391.2,0.0,12.272320458894148,0.0,0.0,5.2385180523111465,0.0,0.0,7.744759852285165,0.0,0.0,0.0,0.0
l2691952.1,12.69782221617498,0.0,0.0,5.753219601522546,0.0,0.0,8.232268141516345,0.0,0.0,0.0,0.0,0.0
l2897781.1,11.266688132148373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.748317785623662,0.0,0.0
l2691950.3,0.0,0.0,7.770467498723577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2731438126256966
l2916609.3,0.0,0.0,7.87240883221018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3750851461122993
l3104132.1,15.455453580177355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.937083233652647,0.0,0.0
l2805034.1,1.9577570924767216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2822866.2,0.0,9.049889982803082,0.0,0.0,2.0160875762200834,0.0,0.0,4.522329376194103,0.0,0.0,0.0,0.0
l3160100.2,0.0,14.104282153354422,0.0,0.0,7.070479746771423,0.0,0.0,9.576721546745445,0.0,0.0,0.0,0.0
l3085390.2,0.0,14.200328653906071,0.0,0.0,7.166526247323074,0.0,0.0,9.672768047297094,0.0,0.0,0.0,0.0
l2954361.2,0.0,9.30458529167653,0.0,0.0,0.0,0.0,0.0,4.77702468506755,0.0,0.0,0.0,0.0
